timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1699366696604,1961,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,106347,1495,2,2,null,0,313,1297
1699366696894,1572,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4608,769,1,1,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1570,0,1297
1699366698487,389,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,101739,726,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,283,0,0
1699366698547,906,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,106338,1495,2,2,null,0,8,255
1699366698551,507,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4607,769,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,507,0,255
1699366699061,399,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,101731,726,2,2,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,277,0,0
1699366700544,900,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,106317,1495,3,3,null,0,3,198
1699366700545,444,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4586,769,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,444,0,198
1699366700991,456,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,101731,726,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,330,0,0
1699366702545,845,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-2,,true,,106327,1495,4,4,null,0,3,203
1699366702546,447,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4596,769,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,447,0,203
1699366702995,398,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,101731,726,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,276,0,0
1699366704545,1039,open Web Page,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,106312,1495,5,5,null,0,5,261
1699366704547,565,open Web Page-9,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,4581,769,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,565,0,261
1699366705114,474,open Web Page-10,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,101731,726,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,375,0,0
1699366699885,5895,login,200,"Number of samples in transaction : 19, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,616468,15850,5,5,null,0,21,0
1699366699886,852,login-11,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,9485,2129,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,553,0,0
1699366699886,553,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1786,1161,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,553,0,0
1699366700442,296,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,7699,968,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,296,0,0
1699366700739,370,login-13,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,7699,868,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,370,0,0
1699366701110,413,login-16,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,101754,731,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,301,0,0
1699366701524,86,login-17,200,OK,jp@gc - Ultimate Thread Group 1-5,,true,,27385,751,3,3,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,86,0,0
1699366701611,77,login-18,200,OK,jp@gc - Ultimate Thread Group 1-5,,true,,27873,754,3,3,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,77,0,0
1699366701690,266,login-19,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,2235,834,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-07&currentTime=14%3A18,266,0,0
1699366701956,260,login-20,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1242,761,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,260,0,0
1699366702217,245,login-21,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1352,776,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,245,0,0
1699366702463,230,login-22,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,4236,750,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,230,0,0
1699366702694,290,login-24,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1125,784,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,290,0,0
1699366702985,207,login-25,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1061,802,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,207,0,0
1699366703193,302,login-26,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1492,769,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/subunit,302,0,0
1699366703496,235,login-27,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1595,771,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/locations,234,0,0
1699366703732,288,login-29,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,23187,733,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/15,287,0,0
1699366704021,406,login-31,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,159568,732,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,232,0,0
1699366704428,302,login-34,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,21857,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/2,301,0,0
1699366704730,488,login-33,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,98773,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/12,410,0,0
1699366705220,256,login-36,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,34051,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/22,247,0,0
1699366705478,322,login-35,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,90498,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/11,250,0,0
1699366700462,5773,login,200,"Number of samples in transaction : 19, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,616476,15849,5,5,null,0,27,0
1699366700463,912,login-11,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,9485,2128,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,601,0,0
1699366700463,601,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1786,1160,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,601,0,0
1699366701065,310,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,7699,968,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,310,0,0
1699366701376,270,login-13,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,7699,868,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,270,0,0
1699366701647,424,login-16,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,101754,731,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,305,0,0
1699366702073,81,login-17,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,27385,751,3,3,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,80,0,0
1699366702155,79,login-18,200,OK,jp@gc - Ultimate Thread Group 1-4,,true,,27873,754,3,3,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,79,0,0
1699366702236,249,login-19,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,2235,834,3,3,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-07&currentTime=14%3A18,249,0,0
1699366702486,219,login-20,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1242,761,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,219,0,0
1699366702706,303,login-21,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1352,776,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,303,0,0
1699366703010,326,login-22,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,4236,750,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,326,0,0
1699366703337,259,login-24,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1125,784,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,259,0,0
1699366703597,211,login-25,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1061,802,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,211,0,0
1699366703810,249,login-26,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1492,769,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/subunit,249,0,0
1699366704060,227,login-27,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1595,771,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/locations,227,0,0
1699366704291,351,login-29,200,OK,jp@gc - Ultimate Thread Group 1-4,bin,true,,23187,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/15,350,0,0
1699366704643,451,login-31,200,OK,jp@gc - Ultimate Thread Group 1-4,bin,true,,159568,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,268,0,0
1699366705096,244,login-34,200,OK,jp@gc - Ultimate Thread Group 1-4,bin,true,,21857,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/2,243,0,0
1699366705341,331,login-33,200,OK,jp@gc - Ultimate Thread Group 1-4,bin,true,,98781,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/12,257,0,0
1699366705673,253,login-36,200,OK,jp@gc - Ultimate Thread Group 1-4,bin,true,,34051,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/22,248,0,0
1699366705927,334,login-35,200,OK,jp@gc - Ultimate Thread Group 1-4,bin,true,,90498,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/11,266,0,0
1699366702448,6357,login,200,"Number of samples in transaction : 19, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-3,,true,,616468,15828,5,5,null,0,21,0
1699366702449,924,login-11,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,9485,2107,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,574,0,0
1699366702449,574,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,1786,1139,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,574,0,0
1699366703024,349,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,7699,968,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,349,0,0
1699366703375,291,login-13,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,7699,868,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,290,0,0
1699366703666,374,login-16,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,101746,731,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,287,0,0
1699366704041,83,login-17,200,OK,jp@gc - Ultimate Thread Group 1-3,,true,,27385,751,4,4,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,82,0,0
1699366704125,82,login-18,200,OK,jp@gc - Ultimate Thread Group 1-3,,true,,27873,754,4,4,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,81,0,0
1699366704209,256,login-19,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,2235,834,4,4,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-07&currentTime=14%3A18,256,0,0
1699366704466,245,login-20,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1242,761,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,245,0,0
1699366704712,327,login-21,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1352,776,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,327,0,0
1699366705040,272,login-22,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,4236,750,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,272,0,0
1699366705313,248,login-24,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1125,784,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,248,0,0
1699366705562,210,login-25,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1061,802,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,210,0,0
1699366705773,278,login-26,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1492,769,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/subunit,278,0,0
1699366706052,238,login-27,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,1595,771,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/locations,238,0,0
1699366706291,365,login-29,200,OK,jp@gc - Ultimate Thread Group 1-3,bin,true,,23187,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/15,364,0,0
1699366706657,571,login-31,200,OK,jp@gc - Ultimate Thread Group 1-3,bin,true,,159568,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,394,0,0
1699366707230,306,login-34,200,OK,jp@gc - Ultimate Thread Group 1-3,bin,true,,21857,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/2,306,0,0
1699366707537,468,login-33,200,OK,jp@gc - Ultimate Thread Group 1-3,bin,true,,98773,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/12,416,0,0
1699366708005,370,login-36,200,OK,jp@gc - Ultimate Thread Group 1-3,bin,true,,34051,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/22,369,0,0
1699366708376,449,login-35,200,OK,jp@gc - Ultimate Thread Group 1-3,bin,true,,90506,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/11,379,0,0
1699366704394,6640,login,200,"Number of samples in transaction : 19, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-2,,true,,616452,15838,5,5,null,0,21,0
1699366704395,914,login-11,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,9485,2117,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,580,0,0
1699366704395,580,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-2,text,true,,1786,1149,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,580,0,0
1699366704976,333,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,7699,968,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,333,0,0
1699366705310,316,login-13,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,7699,868,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,316,0,0
1699366705627,439,login-16,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,101746,731,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,323,0,0
1699366706070,94,login-17,200,OK,jp@gc - Ultimate Thread Group 1-2,,true,,27385,751,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-700.woff2,93,0,0
1699366706165,96,login-18,200,OK,jp@gc - Ultimate Thread Group 1-2,,true,,27873,754,5,5,https://opensource-demo.orangehrmlive.com/web/dist/fonts/nunito-sans-v6-latin-ext_latin-italic.woff2,95,0,0
1699366706265,345,login-19,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,2235,834,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/time-at-work?timezoneOffset=3&currentDate=2023-11-07&currentTime=14%3A18,344,0,0
1699366706611,250,login-20,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1242,761,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/shortcuts,250,0,0
1699366706862,350,login-21,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1352,776,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/action-summary,350,0,0
1699366707214,351,login-22,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,4236,750,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/buzz/feed?limit=5&offset=0&sortOrder=DESC&sortField=share.createdAtUtc,351,0,0
1699366707566,348,login-24,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1125,784,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/leaves?date=2023-05-25,347,0,0
1699366707914,301,login-25,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1061,802,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/events/push,301,0,0
1699366708216,318,login-26,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1492,769,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/subunit,318,0,0
1699366708535,324,login-27,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,1595,771,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/dashboard/employees/locations,324,0,0
1699366708860,349,login-29,200,OK,jp@gc - Ultimate Thread Group 1-2,bin,true,,23187,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/15,348,0,0
1699366709209,561,login-31,200,OK,jp@gc - Ultimate Thread Group 1-2,bin,true,,159560,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,377,0,0
1699366709771,266,login-34,200,OK,jp@gc - Ultimate Thread Group 1-2,bin,true,,21857,732,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/2,264,0,0
1699366710037,347,login-33,200,OK,jp@gc - Ultimate Thread Group 1-2,bin,true,,98773,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/12,276,0,0
1699366710384,258,login-36,200,OK,jp@gc - Ultimate Thread Group 1-2,bin,true,,34051,733,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/22,258,0,0
1699366710643,413,login-35,200,OK,jp@gc - Ultimate Thread Group 1-2,bin,true,,90498,720,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/buzz/photo/11,345,0,0
1699366706803,4851,click My Info,200,"Number of samples in transaction : 13, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-5,,true,,327291,10898,5,5,null,0,12,0
1699366706803,750,click My Info-39,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,23808,1716,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,236,0,0
1699366706803,236,click My Info-39-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,1784,849,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,236,0,0
1699366707040,513,click My Info-39-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,22024,867,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,512,0,0
1699366707554,471,click My Info-42,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,22024,867,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,421,0,0
1699366708027,363,click My Info-44,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,101746,751,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,250,0,0
1699366708391,451,click My Info-45,200,OK,jp@gc - Ultimate Thread Group 1-5,bin,true,,159567,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,285,0,0
1699366708844,306,click My Info-48,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1131,728,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,306,0,0
1699366709151,309,click My Info-46,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1204,715,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,309,0,0
1699366709460,358,click My Info-49,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1236,807,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,358,0,0
1699366709819,321,click My Info-47,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1497,794,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,321,0,0
1699366710141,266,click My Info-50,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1133,823,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?limit=50&offset=0,266,0,0
1699366710408,284,click My Info-52,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,2910,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2023-01-01&toDate=2023-12-31,284,0,0
1699366710693,308,click My Info-53,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,1131,728,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,307,0,0
1699366711001,350,click My Info-54,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,6994,713,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,350,0,0
1699366711352,314,click My Info-55,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,2910,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2023-01-01&toDate=2023-12-31,314,0,0
1699366707264,4784,click My Info,200,"Number of samples in transaction : 13, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-4,,true,,327292,10898,5,5,null,0,10,0
1699366707265,882,click My Info-39,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,23808,1716,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,297,0,0
1699366707265,297,click My Info-39-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,1784,849,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,297,0,0
1699366707563,584,click My Info-39-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,22024,867,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,582,0,0
1699366708147,408,click My Info-42,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,22024,867,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPersonalDetails/empNumber/7,354,0,0
1699366708556,432,click My Info-44,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,101746,751,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/core/i18n/messages,359,0,0
1699366708989,413,click My Info-45,200,OK,jp@gc - Ultimate Thread Group 1-4,bin,true,,159568,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewPhoto/empNumber/7,246,0,0
1699366709403,285,click My Info-48,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1131,728,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,285,0,0
1699366709689,323,click My Info-46,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1204,715,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7,323,0,0
1699366710013,323,click My Info-49,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1236,807,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/custom-fields?screen=personal,323,0,0
1699366710337,334,click My Info-47,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1497,794,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/personal-details,334,0,0
1699366710672,274,click My Info-50,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1133,823,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees/7/screen/personal/attachments?limit=50&offset=0,274,0,0
1699366710946,242,click My Info-52,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,2910,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2023-01-01&toDate=2023-12-31,242,0,0
1699366711189,232,click My Info-53,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,1131,728,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/workweek?model=indexed,232,0,0
1699366711422,399,click My Info-54,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,6994,713,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/pim/employees,399,0,0
1699366711822,237,click My Info-55,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,2910,752,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/api/v2/leave/holidays?fromDate=2023-01-01&toDate=2023-12-31,237,0,0
1699366706590,6286,login,200,"Number of samples in transaction : 19, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1,,true,,616467,15823,5,5,null,0,11,0
1699366706590,991,login-11,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,9485,2102,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,628,0,0
1699366706590,628,login-11-0,302,Found,jp@gc - Ultimate Thread Group 1-1,text,true,,1786,1134,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/auth/validate,628,0,0
1699366707220,361,login-11-1,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,7699,968,5,5,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,360,0,0
